name,imgSrc,categories,dealType,digitalCoupon,isSelected
Cascade Platinum Dishwasher Detergent,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/cascade_platinum_dishwasher_detergent.jpg,Non-Foods,BOGO,,false
Persil Laundry Detergent,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/persil_laundry_detergent.jpg,Non-Foods,BOGO,,false
Arm & Hammer Laundry Detergent,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/arm_hammer_laundry_detergent.jpg,Non-Foods,BOGO,,false
Cat's Pride Cat Litter,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/cats_pride_cat_litter.jpg,Pet,BOGO,,false
Handi-foil Pans,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/handifoil_pans.jpg,Housewares,BOGO,,false
Timberwick Nature's Glow Scented Candle,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/timberwick_natures_glow_scented_candle.jpg,Non-Foods,BOGO,,false
Purina Beggin' Dog Treats,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/purina_beggin_dog_treats.jpg,Pet,BOGO,,false
Happy Baby Organics Nutty Blends,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/happy_baby_organics_nutty_blends.jpg,Baby,BOGO,Save $1.00 with digital coupon,false
Lil' Dude Wipes,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/lil_dude_wipes.jpg,Baby,BOGO,,false
Feit Electric LED Light Bulbs,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/feit_electric_led_light_bulbs.jpg,Non-Foods,BOGO,,false
Bodyarmor Sports Drink,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/bodyarmor_sports_drink.jpg,Grocery,BOGO,,false
Hormel Pepperoni,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/hormel_pepperoni.jpg,Dairy,BOGO,,false
La Famiglia Delgrosso Sauce,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/la_famiglia_delgrosso_sauce.jpg,Grocery,BOGO,,false
La Bonne Vie Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/la_bonne_vie_cheese.jpg,Deli,BOGO,,false
Perdue Air Fryer Ready Wings,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/perdue_air_fryer_ready_wings.jpg,Protein|Frozen Food,BOGO,,false
Castello Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/castello_cheese.jpg,Deli,BOGO,,false
Sargento Shredded Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/sargento_shredded_cheese.jpg,Dairy,BOGO,,false
Mifroma Le Gruyere AOP Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/mifroma_le_gruyere_aop_cheese.jpg,Deli,BOGO,,false
Frank's Redhot Sauce,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/franks_redhot_sauce.jpg,Grocery,BOGO,,false
Carando Italian Sausage,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/carando_italian_sausage.jpg,Protein|Frozen Food,BOGO,,false
Olli Salumeria Snack Packs,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/olli_salumeria_snack_packs.jpg,Protein|Deli,BOGO,,false
Pillsbury Pizza Crust,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/pillsbury_pizza_crust.jpg,Dairy,BOGO,Save $1.00 with digital coupon,false
Spice Islands Spices,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/spice_islands_spices.jpg,Grocery,BOGO,,false
Duke's Mayonnaise,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/dukes_mayonnaise.jpg,Grocery,BOGO,,false
Kinder's BBQ Sauce,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/kinders_bbq_sauce.jpg,Grocery,BOGO,,false
Pompeian Imported Olive Oil,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/pompeian_imported_olive_oil.jpg,Grocery,BOGO,,false
Ben's Original Long Grain White Rice,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/bens_original_long_grain_white_rice.jpg,Grocery,BOGO,,false
Perdue Shortcuts Chicken Strips,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/perdue_shortcuts_chicken_strips.jpg,Protein|Meat,BOGO,,false
Matlaw's New England Style Stuffed Clams,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/matlaws_new_england_style_stuffed_clams.jpg,Frozen Food,BOGO,,false
Sugarbee Apples,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/sugarbee_apples.jpg,Produce,BOGO,,false
Dragon Fruit,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/dragon_fruit.jpg,Produce,BOGO,,false
Baby Seedless Cucumbers,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/baby_seedless_cucumbers.jpg,Produce,BOGO,,false
Campari Tomatoes,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/campari_tomatoes.jpg,Produce,BOGO,,false
Pero Family Farms Snipped Green Beans,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/pero_family_farms_snipped_green_beans.jpg,Produce,BOGO,,false
Clam Shack Chowder,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/clam_shack_chowder.jpg,Deli,BOGO,,false
Don Pancho Tortilla Chips,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/don_pancho_tortilla_chips.jpg,Deli,BOGO,,false
Muffins,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/muffins.jpg,Bakery,BOGO,,false
Eternal Spring Water,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/eternal_spring_water.jpg,Grocery,BOGO,,false
Coca-Cola Products,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/cocacola_products.jpg,Grocery,BOGO,,false
Cafe Bustelo Espresso Ground Coffee,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/cafe_bustelo_espresso_ground_coffee.jpg,Grocery,BOGO,,false
8-Pack Pepsi Products,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/8pack_pepsi_products.jpg,Grocery,BOGO,Save $3.00 with digital coupon,false
Vital Farms Eggs,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/vital_farms_eggs.jpg,Dairy,BOGO,,false
Totino's Pizza,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/totinos_pizza.jpg,Frozen Food,BOGO,,false
Entenmann's Products,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/entenmanns_products.jpg,Grocery,BOGO,,false
6-Pack Pepsi Products,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/6pack_pepsi_products.jpg,Grocery,BOGO,Save $3.00 with digital coupon,false
Mission Flour Tortillas,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/mission_flour_tortillas.jpg,Grocery,BOGO,,false
Tastykake Mini Donuts,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/tastykake_mini_donuts.jpg,Grocery,BOGO,,false
Manwich Sloppy Joe Sauce,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/manwich_sloppy_joe_sauce.jpg,Grocery,BOGO,,false
Galbani Fresh Mozzarella Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/galbani_fresh_mozzarella_cheese.jpg,Deli,BOGO,,false
Magnolia Sweetened Condensed Milk,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/magnolia_sweetened_condensed_milk.jpg,Grocery,BOGO,,false
Crunch Candy Bar,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/crunch_candy_bar.jpg,Grocery,BOGO,,false
Ball Park Franks,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/ball_park_franks.jpg,Meat,BOGO,,false
Premier Protein Shake,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/premier_protein_shake.jpg,Grocery,BOGO,,false
Hofmann German Brand Franks,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/hofmann_german_brand_franks.jpg,Meat,BOGO,,false
Sunny D Citrus Punch,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/sunny_d_citrus_punch.jpg,Grocery,BOGO,,false
7UP Products,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/7up_products.jpg,Grocery,BOGO,,false
Rosina Meatballs,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/rosina_meatballs.jpg,Meat,BOGO,,false
So Good So You Organic Probiotic Juice Shot,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/so_good_so_you_organic_probiotic_juice_shot.jpg,Produce,BOGO,,false
Dogsters Ice Cream Style Treats for Dogs,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/dogsters_ice_cream_style_treats_for_dogs.jpg,Frozen Food,BOGO,,false
Senor Rico Desserts,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/senor_rico_desserts.jpg,Dairy,BOGO,,false
Senor Rico Rice Pudding,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/senor_rico_rice_pudding.jpg,Dairy,BOGO,,false
Rosarita Refried Beans,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/rosarita_refried_beans.jpg,Grocery,BOGO,,false
Luigi's Real Italian Ice,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/luigis_real_italian_ice.jpg,Frozen Food,BOGO,,false
Arden's Garden Sea Moss Energy Shot,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/ardens_garden_sea_moss_energy_shot.jpg,Produce,BOGO,,false
Roar Organic Vitamin Enhanced Beverage,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/roar_organic_vitamin_enhanced_beverage.jpg,Grocery,BOGO,,false
President Double Creme Brie Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/president_double_creme_brie_cheese.jpg,Deli,BOGO,,false
President Feta Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/president_feta_cheese.jpg,Deli,BOGO,,false
Kool-Aid Jammers Juice Drink,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/koolaid_jammers_juice_drink.jpg,Grocery,BOGO,,false
8-Pack 7UP Products,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/8pack_7up_products.jpg,Grocery,BOGO,,false
Pioneer Gravy Mix,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/pioneer_gravy_mix.jpg,Grocery,BOGO,,false
10-Pack 7UP Products,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/10pack_7up_products.jpg,Grocery,BOGO,,false
David Sunflower Seeds,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/david_sunflower_seeds.jpg,Produce,BOGO,,false
Red Apple Gouda Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/red_apple_gouda_cheese.jpg,Deli,BOGO,,false
Coco Joy Coconut Water,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/coco_joy_coconut_water.jpg,Grocery,BOGO,,false
Maretti Oven Baked Bruschette Chips,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/maretti_oven_baked_bruschette_chips.jpg,Deli,BOGO,,false
WTRMLN WTR Hydration,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/wtrmln_wtr_hydration.jpg,Produce,BOGO,,false
Sofresco Cold Pressed Juice,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/sofresco_cold_pressed_juice.jpg,Produce,BOGO,,false
Belgioioso Asiago Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/belgioioso_asiago_cheese.jpg,Deli,BOGO,,false
6-Pack 7UP Products,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/6pack_7up_products.jpg,Grocery,BOGO,,false
GreenWise Organic Kombucha,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/greenwise_organic_kombucha.jpg,Produce,BOGO,,false
Little Debbie Mini Muffins,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/little_debbie_mini_muffins.jpg,Grocery,BOGO,,false
Barnana Organic Plantain Chips,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/barnana_organic_plantain_chips.jpg,Grocery,BOGO,,false
"6-Pack Jupina, Cawy, or Materva Soda",https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/6pack_jupina_cawy_or_materva_soda.jpg,Grocery,BOGO,,false
Flora Homestyle Sauce,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/flora_homestyle_sauce.jpg,Grocery,BOGO,,false
Flora Alfredo Sauce,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/flora_alfredo_sauce.jpg,Grocery,BOGO,,false
Skinny Dipped Almonds,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/skinny_dipped_almonds.jpg,Grocery,BOGO,,false
4-Pack Schofferhofer Beer,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/4pack_schofferhofer_beer.jpg,Beer & Wine,BOGO,,false
Hint Water,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/hint_water.jpg,Grocery,BOGO,,false
Publix Panko Breaded Alaskan Pollock Fillets,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/publix_panko_breaded_alaskan_pollock_fillets.jpg,Seafood,BOGO,,false
Bfree Pita Bread,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/bfree_pita_bread.jpg,Deli,BOGO,,false
Flora Organic Pizza Sauce,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/flora_organic_pizza_sauce.jpg,Grocery,BOGO,,false
Flora Pesto Genovese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/flora_pesto_genovese.jpg,Grocery,BOGO,,false
Kentucky Legend Smoked Ham,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/kentucky_legend_smoked_ham.jpg,Meat,BOGO,,false
Seasonal Rose Bouquet,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/seasonal_rose_bouquet.jpg,Floral,BOGO,,false
Casa Flores Salchichon,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/casa_flores_salchichon.jpg,Deli,BOGO,,false
Lemonhead Freeze Dried Candy,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/lemonhead_freeze_dried_candy.jpg,Grocery,BOGO,,false
Jack Link's Beef Jerky,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/jack_links_beef_jerky.jpg,Meat,BOGO,,false
Konriko Greek Seasoning,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/konriko_greek_seasoning.jpg,Grocery,BOGO,,false
Cracking Good Cheese Co. Cheddar Cheese,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/cracking_good_cheese_co_cheddar_cheese.jpg,Deli,BOGO,,false
Belgioioso Sliced Scamorza-Rella,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/belgioioso_sliced_scamorzarella.jpg,Deli,BOGO,,false
Heali Therapeutic Tape,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/heali_therapeutic_tape.jpg,Health & Nutrition,BOGO,,false
Stonewall Kitchen Dressing,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/stonewall_kitchen_dressing.jpg,Grocery,BOGO,,false
Heali Pro Tape,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/heali_pro_tape.jpg,Health & Nutrition,BOGO,,false
Haddar Churros,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/haddar_churros.jpg,Frozen Food,BOGO,,false
Heaven & Earth Falafel Balls,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/heaven_earth_falafel_balls.jpg,Frozen Food,BOGO,,false
4C Bread Crumbs,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/4c_bread_crumbs.jpg,Grocery,BOGO,,false
Air Wick Scented Oil Refills,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/air_wick_scented_oil_refills.jpg,Housewares,BOGO,,false
Arm & Hammer Scent Booster,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/arm_hammer_scent_booster.jpg,Non-Foods,BOGO,,false
Art of the Cooper Cabernet Sauvignon Wine,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/art_of_the_cooper_cabernet_sauvignon_wine.jpg,Beer & Wine,BOGO,,false
Ash & Reed Cabernet Sauvignon Wine,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/ash_reed_cabernet_sauvignon_wine.jpg,Beer & Wine,BOGO,,false
Barber Foods Stuffed Chicken Breasts,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/barber_foods_stuffed_chicken_breasts.jpg,Protein|Frozen Food,BOGO,,false
Beringer Bros. Cabernet Sauvignon Wine,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/beringer_bros_cabernet_sauvignon_wine.jpg,Beer & Wine,BOGO,,false
Bimbo White Bread,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/bimbo_white_bread.jpg,Grocery,BOGO,,false
Biofreeze Professional,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/biofreeze_professional.jpg,Health & Nutrition,BOGO,,false
Blue Bunny Mini Swirls Frozen Dairy Dessert,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/blue_bunny_mini_swirls_frozen_dairy_dessert.jpg,Frozen Food,BOGO,,false
Blues Hog BBQ Sauce,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/blues_hog_bbq_sauce.jpg,Grocery,BOGO,,false
Brillo Estracell Sponge,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/brillo_estracell_sponge.jpg,Non-Foods,BOGO,,false
12-Pack Cayman Jack Margarita,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/12pack_cayman_jack_margarita.jpg,Beer & Wine,BOGO,,false
Chifles Plantain Chips,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/chifles_plantain_chips.jpg,Grocery,BOGO,,false
"Crunch, Butterfinger, Baby Ruth, or 100 Grand Candies",https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/crunch_butterfinger_baby_ruth_or_100_grand_candies.jpg,Grocery,BOGO,,false
Crystal Light Drink Mix,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/crystal_light_drink_mix.jpg,Grocery,BOGO,,false
Curly's Pulled Pork,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/curlys_pulled_pork.jpg,Protein|Meat,BOGO,,false
Daisy Dip,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/daisy_dip.jpg,Dairy,BOGO,,false
Dash Salt-Free Seasoning,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/dash_saltfree_seasoning.jpg,Grocery,BOGO,,false
Dreambone or Dreamsticks Dog Chews,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/dreambone_or_dreamsticks_dog_chews.jpg,Pet,BOGO,,false
Eight O'Clock Ground or Whole Bean Coffee or K-Cups,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/eight_oclock_ground_or_whole_bean_coffee_or_kcups.jpg,Grocery,BOGO,,false
Ensure Max Protein Nutrition Shake,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/ensure_max_protein_nutrition_shake.jpg,Protein|Health & Nutrition,BOGO,,false
Frick's Ham Steak,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/fricks_ham_steak.jpg,Meat,BOGO,,false
Gerber Graduates Snacks,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/gerber_graduates_snacks.jpg,Baby,BOGO,,false
Gia Russa Select Pasta Sauce,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/gia_russa_select_pasta_sauce.jpg,Grocery,BOGO,,false
Glaceau Vitaminwater,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/glaceau_vitaminwater.jpg,Grocery,BOGO,,false
Gogo Dairy Protein Dairy Snack On The Go,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/gogo_dairy_protein_dairy_snack_on_the_go.jpg,Grocery,BOGO,,false
Haagen-Dazs Ice Cream Bars or Cones,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/haagendazs_ice_cream_bars_or_cones.jpg,Frozen Food,BOGO,,false
Hatfield Bacon,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/hatfield_bacon.jpg,Meat,BOGO,,false
Heinz Tomato Ketchup,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/heinz_tomato_ketchup.jpg,Grocery,BOGO,,false
Herdez Salsa Verde,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/herdez_salsa_verde.jpg,Grocery,BOGO,,false
Hershey's Pudding,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/hersheys_pudding.jpg,Dairy,BOGO,,false
Hillshire Farm Stuffed Croissants,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/hillshire_farm_stuffed_croissants.jpg,Frozen Food,BOGO,,false
Hot Shot Products,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/hot_shot_products.jpg,Non-Foods,BOGO,,false
Kashi Cereal,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/kashi_cereal.jpg,Grocery,BOGO,,false
Kellogg's Nutri-Grain Breakfast Bars,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/kelloggs_nutrigrain_breakfast_bars.jpg,Grocery,BOGO,,false
King's Hawaiian Hamburger Buns,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/kings_hawaiian_hamburger_buns.jpg,Deli,BOGO,,false
La Banderita Chorizo,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/la_banderita_chorizo.jpg,Meat,BOGO,,false
Lunchables,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/lunchables.jpg,Dairy,BOGO,,false
Mott's Juice,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/motts_juice.jpg,Grocery,BOGO,,false
Mt. Olive Pickles,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/mt_olive_pickles.jpg,Grocery,BOGO,,false
Mueller's Pasta,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/muellers_pasta.jpg,Grocery,BOGO,Save $0.50 with digital coupon,false
Natural Bliss Coffee Creamer,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/natural_bliss_coffee_creamer.jpg,Dairy,BOGO,,false
Nature Valley Granola Bars or Wafer Bars or Biscuits,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/nature_valley_granola_bars_or_wafer_bars_or_biscuits.jpg,Grocery,BOGO,,false
Nature's Path Granola,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/natures_path_granola.jpg,Grocery,BOGO,,false
Newman's Own Dressing,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/newmans_own_dressing.jpg,Grocery,BOGO,,false
Noxema Deep Cleansing Cream,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/noxema_deep_cleansing_cream.jpg,Beauty & Personal Care,BOGO,,false
Old El Paso Taco Shells,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/old_el_paso_taco_shells.jpg,Grocery,BOGO,,false
Olive Garden Italian Kitchen Croutons,https://raw.githubusercontent.com/Galigos162/publix-bogo-data/main/images/olive_garden_italian_kitchen_croutons.jpg,Grocery,BOGO,,false
